ProductCode,ProductName,Category,Price,Stock
3237,ProductD,Furniture,349.0,96
3238,ProductD,Toys,385.0,49
3239,ProductD,Electronics,119.0,89
3240,ProductD,Toys,291.0,86
3241,ProductD,Clothing,264.0,72
3242,ProductA,Electronics,437.0,90
3243,ProductE,Furniture,446.0,25
3244,ProductA,Electronics,146.0,84
3245,ProductD,Electronics,52.0,66
3246,ProductA,Furniture,272.0,92
3247,ProductA,Toys,435.0,53
3248,ProductD,Clothing,314.0,64
3249,ProductB,Electronics,115.0,63
3250,ProductD,Clothing,135.0,62
3251,ProductA,Toys,392.0,33
3252,ProductA,Furniture,110.0,74
3253,ProductC,Furniture,314.0,5
3254,ProductA,Toys,404.0,69
3255,ProductD,Clothing,165.0,54
3256,ProductB,Clothing,76.0,69
3257,ProductA,Clothing,371.0,58
3258,ProductE,Toys,480.0,25
3259,ProductB,Clothing,80.0,22
3260,ProductE,Electronics,325.0,70
3261,ProductA,Toys,198.0,7
3262,ProductC,Clothing,219.0,24
3263,ProductB,Furniture,142.0,33
3264,ProductD,Electronics,50.0,62
3265,ProductD,Clothing,209.0,88
3266,ProductE,Clothing,451.0,31
3267,ProductA,Clothing,61.0,36
3268,ProductB,Clothing,314.0,41
3269,ProductB,Furniture,151.0,23
3270,ProductD,Clothing,455.0,73
3271,ProductD,Toys,59.0,19
3272,ProductB,Electronics,358.0,5
3273,ProductA,Toys,59.0,17
3274,ProductB,Electronics,442.0,48
3275,ProductC,Electronics,276.0,92
3276,ProductA,Electronics,355.0,8
3277,ProductC,Electronics,333.0,99
3278,ProductB,Furniture,463.0,93
3279,ProductA,Toys,54.0,92
3280,ProductD,Clothing,447.0,55
3281,ProductA,Electronics,238.0,79
3282,ProductA,Furniture,287.0,64
3283,ProductB,Furniture,171.0,86
3284,ProductA,Furniture,446.0,66
3285,ProductA,Furniture,90.0,41
3286,ProductE,Electronics,289.0,66
3287,ProductD,Clothing,457.0,11
3288,ProductB,Electronics,381.0,71
3289,ProductD,Electronics,366.0,72
3290,ProductB,Electronics,435.0,24
3291,ProductA,Furniture,261.0,97
3292,ProductA,Clothing,260.0,14
3293,ProductD,Clothing,52.0,42
3294,ProductB,Toys,102.0,50
3295,ProductD,Furniture,71.0,93
3296,ProductA,Electronics,384.0,26
3297,ProductC,Clothing,164.0,26
3298,ProductA,Toys,184.0,98
3299,ProductD,Electronics,153.0,93
3300,ProductA,Clothing,175.0,40
3301,ProductE,Electronics,309.0,41
3302,ProductB,Electronics,200.0,82
3303,ProductC,Toys,214.0,9
3304,ProductA,Electronics,87.0,20
3305,ProductB,Clothing,497.0,18
3306,ProductC,Electronics,206.0,16
3307,ProductD,Toys,266.0,60
3308,ProductC,Furniture,52.0,47
3309,ProductB,Toys,363.0,6
3310,ProductB,Toys,75.0,95
3311,ProductA,Clothing,426.0,80
3312,ProductB,Furniture,390.0,36
3313,ProductD,Electronics,496.0,78
3314,ProductA,Furniture,226.0,87
3315,ProductE,Clothing,391.0,49
3316,ProductB,Electronics,256.0,19
3317,ProductD,Clothing,109.0,75
3318,ProductA,Clothing,267.0,68
3319,ProductE,Electronics,368.0,19
3320,ProductC,Furniture,275.0,43
3321,ProductE,Furniture,227.0,25
3322,ProductE,Furniture,249.0,76
3323,ProductD,Toys,222.0,71
3324,ProductA,Toys,225.0,77
3325,ProductC,Toys,262.0,62
3326,ProductE,Furniture,345.0,79
3327,ProductB,Clothing,163.0,59
3328,ProductA,Furniture,120.0,67
3329,ProductE,Clothing,181.0,72
3330,ProductD,Toys,410.0,53
3331,ProductB,Clothing,470.0,82
3332,ProductB,Clothing,231.0,61
3333,ProductC,Furniture,499.0,76
3334,ProductB,Furniture,74.0,37
3335,ProductD,Furniture,247.0,4
3336,ProductA,Furniture,227.0,52
3337,ProductC,Furniture,392.0,82
3338,ProductC,Toys,276.0,79
3339,ProductE,Electronics,434.0,68
3340,ProductD,Electronics,376.0,52
3341,ProductB,Toys,247.0,56
3342,ProductA,Clothing,149.0,16
3343,ProductA,Furniture,76.0,65
3344,ProductB,Electronics,277.0,71
3345,ProductB,Furniture,201.0,57
3346,ProductB,Electronics,490.0,49
3347,ProductB,Electronics,357.0,22
3348,ProductE,Clothing,416.0,44
3349,ProductE,Furniture,391.0,40
3350,ProductC,Electronics,145.0,21
3351,ProductC,Electronics,462.0,28
3352,ProductB,Clothing,171.0,41
3353,ProductB,Toys,405.0,77
3354,ProductA,Toys,339.0,87
3355,ProductB,Electronics,77.0,21
3356,ProductC,Electronics,191.0,25
3357,ProductD,Toys,432.0,32
3358,ProductA,Furniture,189.0,4
3359,ProductD,Clothing,421.0,27
3360,ProductC,Toys,425.0,22
3361,ProductB,Toys,188.0,38
3362,ProductB,Furniture,333.0,73
3363,ProductA,Toys,118.0,44
3364,ProductD,Clothing,369.0,69
3365,ProductC,Clothing,177.0,46
3366,ProductE,Toys,208.0,31
3367,ProductB,Clothing,157.0,81
3368,ProductE,Furniture,385.0,39
3369,ProductC,Electronics,128.0,54
3370,ProductA,Toys,113.0,39
3371,ProductB,Electronics,54.0,34
3372,ProductD,Clothing,193.0,46
3373,ProductA,Electronics,73.0,89
3374,ProductB,Toys,148.0,46
3375,ProductD,Clothing,338.0,3
3376,ProductC,Furniture,400.0,20
3377,ProductA,Electronics,380.0,56
3378,ProductB,Clothing,499.0,98
3379,ProductC,Clothing,189.0,48
3380,ProductB,Toys,326.0,61
3381,ProductD,Furniture,419.0,29
3382,ProductD,Electronics,237.0,65
3383,ProductD,Toys,62.0,12
3384,ProductB,Electronics,337.0,70
3385,ProductB,Furniture,331.0,23
3386,ProductC,Electronics,322.0,46
3387,ProductE,Toys,214.0,7
3388,ProductD,Electronics,63.0,76
3389,ProductD,Clothing,484.0,53
3390,ProductC,Toys,346.0,45
3391,ProductE,Electronics,443.0,38
3392,ProductD,Clothing,262.0,56
3393,ProductC,Clothing,275.0,51
3394,ProductB,Toys,499.0,3
3395,ProductA,Electronics,106.0,7
3396,ProductA,Furniture,479.0,73
3397,ProductA,Clothing,382.0,77
3398,ProductD,Furniture,238.0,14
3399,ProductE,Furniture,274.0,54
3400,ProductB,Clothing,204.0,28
3401,ProductA,Toys,,97
3402,ProductE,Clothing,363.0,22
3403,ProductB,Toys,205.0,75
3404,ProductA,Toys,229.0,20
3405,ProductB,Clothing,311.0,73
3406,ProductD,Electronics,454.0,70
3407,ProductC,Electronics,438.0,17
3408,ProductD,Toys,470.0,32
3409,ProductC,Clothing,418.0,62
3410,ProductE,Furniture,95.0,34
3411,ProductD,Clothing,449.0,61
3412,ProductE,Toys,238.0,27
3413,ProductE,Clothing,84.0,30
3414,ProductD,Electronics,107.0,40
3415,ProductA,Clothing,382.0,69
3416,ProductE,Electronics,205.0,63
3417,ProductB,Electronics,212.0,6
3418,ProductC,Electronics,110.0,96
3419,ProductC,Furniture,381.0,57
3420,ProductB,Furniture,416.0,32
3421,ProductD,Electronics,187.0,85
3422,ProductA,Clothing,383.0,62
3423,ProductA,Clothing,365.0,93
3424,ProductE,Electronics,304.0,26
3425,ProductE,Clothing,399.0,80
3426,ProductD,Furniture,411.0,71
3427,ProductB,Toys,431.0,40
3428,ProductA,Clothing,465.0,74
3429,ProductB,Toys,419.0,74
3430,ProductE,Toys,426.0,98
3431,ProductA,Electronics,386.0,23
3432,ProductB,Toys,94.0,30
3433,ProductB,Clothing,311.0,63
3434,ProductE,Toys,174.0,83
3435,ProductD,Toys,283.0,39
3436,ProductB,Toys,173.0,34
3437,ProductA,Toys,180.0,98
3438,ProductE,Furniture,253.0,47
3439,ProductB,Toys,65.0,99
3440,ProductB,Electronics,325.0,11
3441,ProductC,Toys,465.0,48
3442,ProductA,Clothing,462.0,45
3443,ProductD,Clothing,248.0,13
3444,ProductB,Electronics,384.0,29
3445,ProductE,Furniture,69.0,63
3446,ProductE,Clothing,187.0,74
3447,ProductB,Clothing,319.0,36
3448,ProductA,Clothing,493.0,12
3449,ProductB,Clothing,138.0,65
3450,ProductC,Furniture,474.0,52
3451,ProductA,Clothing,261.0,59
3452,ProductE,Electronics,455.0,33
3453,ProductC,Toys,76.0,99
3454,ProductD,Electronics,425.0,99
3455,ProductE,Toys,492.0,84
3456,ProductD,Clothing,98.0,66
3457,ProductB,Furniture,109.0,55
3458,ProductC,Furniture,227.0,69
3459,ProductB,Toys,271.0,1
3460,ProductB,Toys,182.0,56
3461,ProductA,Furniture,143.0,45
3462,ProductA,Toys,215.0,75
3463,ProductD,Electronics,145.0,62
3464,ProductE,Furniture,102.0,65
3465,ProductC,Toys,318.0,40
3466,ProductA,Electronics,132.0,40
3467,ProductD,Toys,235.0,53
3468,ProductD,Furniture,376.0,51
3469,ProductB,Clothing,51.0,15
3470,ProductA,Electronics,75.0,88
3471,ProductC,Furniture,396.0,53
3472,ProductD,Toys,151.0,8
3473,ProductE,Furniture,131.0,66
3474,ProductD,Clothing,314.0,30
3475,ProductA,Electronics,236.0,50
3476,ProductA,Toys,101.0,66
3477,ProductA,Furniture,74.0,81
3478,ProductD,Electronics,272.0,3
3479,ProductE,Electronics,148.0,61
3480,ProductA,Clothing,296.0,17
3481,ProductA,Electronics,378.0,47
3482,ProductC,Toys,402.0,96
3483,ProductD,Toys,57.0,81
3484,ProductB,Toys,69.0,6
3485,ProductE,Clothing,442.0,43
3486,ProductD,Electronics,436.0,32
3487,ProductE,Toys,198.0,27
3488,ProductE,Toys,71.0,71
3489,ProductD,Furniture,399.0,63
3490,ProductE,Clothing,489.0,64
3491,ProductA,Electronics,486.0,7
3492,ProductC,Toys,66.0,12
3493,ProductD,Clothing,451.0,99
3494,ProductD,Clothing,52.0,16
3495,ProductB,Clothing,54.0,88
3496,ProductA,Electronics,272.0,1
3497,ProductC,Toys,171.0,92
3498,ProductC,Clothing,181.0,85
3499,ProductA,Clothing,493.0,97
3500,ProductC,Electronics,201.0,71
3501,ProductA,Clothing,121.0,48
3502,ProductE,Clothing,494.0,79
3503,ProductB,Clothing,242.0,70
3504,ProductD,Clothing,469.0,57
3505,ProductE,Electronics,105.0,52
3506,ProductC,Toys,374.0,31
3507,ProductE,Electronics,363.0,22
3508,ProductB,Toys,59.0,94
3509,ProductD,Clothing,165.0,25
3510,ProductD,Toys,107.0,94
3511,ProductB,Toys,388.0,55
3512,ProductC,Toys,298.0,76
3513,ProductD,Clothing,228.0,51
3514,ProductD,Electronics,52.0,90
3515,ProductE,Clothing,86.0,52
3516,ProductA,Furniture,362.0,11
3517,ProductC,Clothing,254.0,36
3518,ProductA,Furniture,148.0,34
3519,ProductE,Clothing,135.0,60
3520,ProductD,Toys,200.0,87
3521,ProductC,Clothing,494.0,28
3522,ProductE,Electronics,412.0,48
3523,ProductC,Furniture,377.0,75
3524,ProductE,Furniture,211.0,52
3525,ProductD,Toys,59.0,25
3526,ProductB,Toys,445.0,24
3527,ProductE,Clothing,390.0,62
3528,ProductA,Furniture,490.0,25
3529,ProductD,Electronics,490.0,48
3530,ProductA,Electronics,327.0,95
3531,ProductB,Toys,350.0,27
3532,ProductC,Clothing,90.0,76
3533,ProductD,Electronics,335.0,51
3534,ProductD,Electronics,349.0,19
3535,ProductA,Furniture,276.0,59
3536,ProductD,Electronics,63.0,31
3537,ProductC,Electronics,316.0,43
3538,ProductE,Toys,150.0,53
3539,ProductD,Electronics,434.0,59
3540,ProductB,Toys,206.0,79
3541,ProductE,Electronics,91.0,86
3542,ProductE,Furniture,122.0,70
3543,ProductA,Electronics,406.0,22
3544,ProductC,Furniture,326.0,21
3545,ProductA,Clothing,449.0,31
3546,ProductD,Furniture,211.0,84
3547,ProductD,Furniture,122.0,84
3548,ProductA,Clothing,220.0,1
3549,ProductA,Clothing,437.0,3
3550,ProductE,Toys,64.0,42
3551,ProductD,Furniture,421.0,77
3552,ProductB,Toys,223.0,20
3553,ProductE,Toys,143.0,95
3554,ProductB,Electronics,166.0,99
3555,ProductD,Electronics,259.0,78
3556,ProductA,Toys,170.0,8
3557,ProductB,Electronics,122.0,14
3558,ProductD,Toys,280.0,5
3559,ProductC,Toys,233.0,38
3560,ProductB,Electronics,412.0,2
3561,ProductB,Clothing,417.0,16
3562,ProductC,Clothing,416.0,92
3563,ProductD,Toys,384.0,17
3564,ProductE,Clothing,57.0,42
3565,ProductB,Clothing,289.0,90
3566,ProductC,Electronics,375.0,63
3567,ProductE,Toys,278.0,15
3568,ProductC,Clothing,338.0,39
3569,ProductD,Electronics,247.0,10
3570,ProductC,Clothing,245.0,72
3571,ProductD,Toys,400.0,96
3572,ProductD,Furniture,261.0,56
3573,ProductE,Furniture,115.0,60
3574,ProductC,Toys,486.0,83
3575,ProductC,Toys,378.0,82
3576,ProductE,Clothing,263.0,25
3577,ProductB,Furniture,187.0,57
3578,ProductD,Electronics,69.0,68
3579,ProductE,Clothing,300.0,1
3580,ProductA,Electronics,122.0,28
3581,ProductA,Toys,347.0,53
3582,ProductE,Furniture,66.0,29
3583,ProductA,Electronics,156.0,31
3584,ProductE,Furniture,382.0,80
3585,ProductD,Clothing,176.0,2
3586,ProductC,Toys,61.0,85
3587,ProductD,Furniture,84.0,63
3588,ProductB,Clothing,239.0,70
3589,ProductD,Toys,423.0,28
3590,ProductE,Electronics,447.0,8
3591,ProductE,Toys,409.0,12
3592,ProductA,Furniture,135.0,37
3593,ProductD,Furniture,345.0,1
3594,ProductE,Furniture,193.0,54
3595,ProductA,Electronics,233.0,34
3596,ProductC,Electronics,465.0,2
3597,ProductB,Electronics,163.0,74
3598,ProductB,Toys,445.0,69
3599,ProductC,Electronics,127.0,74
3600,ProductC,Electronics,396.0,1
3601,ProductC,Furniture,,81
3602,ProductA,Furniture,337.0,64
3603,ProductB,Furniture,493.0,15
3604,ProductD,Clothing,493.0,22
3605,ProductD,Furniture,189.0,81
3606,ProductE,Toys,350.0,19
3607,ProductC,Furniture,71.0,2
3608,ProductD,Toys,253.0,7
3609,ProductD,Furniture,158.0,2
3610,ProductC,Electronics,281.0,93
3611,ProductB,Toys,407.0,6
3612,ProductB,Toys,132.0,4
3613,ProductD,Clothing,351.0,76
3614,ProductB,Electronics,436.0,31
3615,ProductD,Toys,109.0,76
3616,ProductE,Furniture,281.0,62
3617,ProductC,Electronics,219.0,45
3618,ProductB,Toys,400.0,53
3619,ProductC,Electronics,495.0,84
3620,ProductB,Clothing,362.0,56
3621,ProductD,Electronics,344.0,85
3622,ProductB,Toys,247.0,66
3623,ProductA,Toys,429.0,8
3624,ProductE,Toys,348.0,58
3625,ProductE,Furniture,475.0,79
3626,ProductD,Toys,267.0,98
3627,ProductC,Clothing,275.0,89
3628,ProductD,Furniture,118.0,84
3629,ProductB,Toys,162.0,73
3630,ProductD,Electronics,498.0,24
3631,ProductC,Electronics,315.0,57
3632,ProductD,Toys,214.0,5
3633,ProductB,Toys,346.0,31
3634,ProductE,Toys,489.0,39
3635,ProductE,Electronics,164.0,70
3636,ProductA,Furniture,104.0,72
3637,ProductA,Clothing,162.0,39
3638,ProductA,Furniture,321.0,50
3639,ProductB,Toys,389.0,74
3640,ProductC,Clothing,138.0,30
3641,ProductE,Electronics,249.0,38
3642,ProductC,Furniture,376.0,85
3643,ProductC,Furniture,243.0,96
3644,ProductC,Furniture,230.0,91
3645,ProductE,Electronics,78.0,45
3646,ProductD,Toys,68.0,52
3647,ProductA,Electronics,140.0,37
3648,ProductD,Furniture,190.0,92
3649,ProductC,Toys,175.0,67
3650,ProductB,Clothing,356.0,1
3651,ProductE,Electronics,217.0,54
3652,ProductD,Furniture,261.0,91
3653,ProductD,Electronics,475.0,70
3654,ProductD,Electronics,399.0,14
3655,ProductA,Clothing,231.0,86
3656,ProductE,Clothing,252.0,91
3657,ProductC,Furniture,425.0,93
3658,ProductA,Furniture,423.0,64
3659,ProductB,Toys,76.0,22
3660,ProductD,Electronics,206.0,30
3661,ProductB,Clothing,441.0,9
3662,ProductB,Clothing,442.0,85
3663,ProductD,Electronics,493.0,72
3664,ProductB,Toys,429.0,57
3665,ProductD,Toys,399.0,39
3666,ProductA,Electronics,403.0,86
3667,ProductE,Furniture,350.0,66
3668,ProductD,Clothing,321.0,16
3669,ProductE,Electronics,213.0,17
3670,ProductA,Toys,115.0,70
3671,ProductC,Clothing,390.0,61
3672,ProductD,Furniture,204.0,21
3673,ProductD,Furniture,312.0,92
3674,ProductA,Clothing,349.0,17
3675,ProductE,Furniture,334.0,85
3676,ProductA,Toys,64.0,38
3677,ProductC,Furniture,348.0,94
3678,ProductD,Clothing,113.0,7
3679,ProductC,Furniture,94.0,12
3680,ProductD,Toys,335.0,72
3681,ProductC,Electronics,390.0,18
3682,ProductD,Furniture,315.0,11
3683,ProductC,Electronics,365.0,40
3684,ProductA,Electronics,305.0,29
3685,ProductA,Furniture,215.0,61
3686,ProductC,Furniture,71.0,82
3687,ProductA,Toys,213.0,57
3688,ProductE,Furniture,112.0,9
3689,ProductA,Clothing,305.0,60
3690,ProductA,Electronics,377.0,95
3691,ProductE,Electronics,126.0,28
3692,ProductB,Clothing,241.0,7
3693,ProductA,Furniture,290.0,57
3694,ProductE,Electronics,418.0,7
3695,ProductD,Electronics,248.0,64
3696,ProductE,Toys,200.0,68
3697,ProductC,Furniture,81.0,34
3698,ProductA,Toys,155.0,34
3699,ProductB,Clothing,95.0,60
3700,ProductA,Toys,428.0,89
3701,ProductB,Toys,255.0,13
3702,ProductA,Toys,458.0,85
3703,ProductA,Clothing,120.0,49
3704,ProductA,Clothing,373.0,18
3705,ProductC,Electronics,297.0,78
3706,ProductB,Clothing,270.0,27
3707,ProductC,Toys,363.0,18
3708,ProductD,Electronics,51.0,61
3709,ProductD,Furniture,218.0,61
3710,ProductB,Electronics,93.0,90
3711,ProductA,Electronics,220.0,71
3712,ProductC,Clothing,209.0,98
3713,ProductE,Clothing,107.0,46
3714,ProductA,Toys,452.0,63
3715,ProductC,Electronics,323.0,84
3716,ProductD,Clothing,495.0,92
3717,ProductE,Toys,145.0,49
3718,ProductB,Electronics,269.0,50
3719,ProductE,Clothing,102.0,29
3720,ProductC,Clothing,138.0,68
3721,ProductA,Toys,300.0,79
3722,ProductC,Clothing,55.0,24
3723,ProductC,Clothing,300.0,71
3724,ProductD,Clothing,347.0,17
3725,ProductC,Clothing,410.0,47
3726,ProductB,Toys,329.0,89
3727,ProductC,Clothing,364.0,15
3728,ProductD,Clothing,64.0,41
3729,ProductA,Electronics,455.0,22
3730,ProductC,Clothing,418.0,98
3731,ProductE,Clothing,60.0,64
3732,ProductB,Toys,486.0,88
3733,ProductD,Toys,144.0,13
3734,ProductC,Clothing,196.0,6
3735,ProductA,Toys,359.0,9
3736,ProductE,Electronics,335.0,82
3737,ProductC,Clothing,119.0,64
3738,ProductC,Toys,197.0,8
3739,ProductA,Clothing,139.0,1
3740,ProductC,Electronics,81.0,18
3741,ProductD,Toys,262.0,90
3742,ProductC,Clothing,457.0,9
3743,ProductE,Electronics,247.0,41
3744,ProductC,Furniture,237.0,82
3745,ProductE,Toys,259.0,58
3746,ProductD,Electronics,243.0,87
3747,ProductD,Clothing,463.0,95
3748,ProductC,Toys,346.0,76
3749,ProductA,Furniture,55.0,4
3750,ProductA,Toys,279.0,30
3751,ProductA,Toys,191.0,27
3752,ProductB,Furniture,449.0,24
3753,ProductB,Electronics,199.0,83
3754,ProductB,Toys,132.0,69
3755,ProductC,Clothing,423.0,45
3756,ProductA,Clothing,250.0,87
3757,ProductA,Furniture,420.0,94
3758,ProductA,Clothing,223.0,67
3759,ProductE,Furniture,479.0,66
3760,ProductA,Furniture,154.0,33
3761,ProductD,Furniture,356.0,53
3762,ProductE,Toys,71.0,48
3763,ProductE,Electronics,249.0,33
3764,ProductA,Furniture,52.0,36
3765,ProductC,Furniture,412.0,14
3766,ProductD,Clothing,166.0,64
3767,ProductD,Electronics,345.0,24
3768,ProductD,Toys,417.0,4
3769,ProductE,Toys,77.0,12
3770,ProductD,Electronics,454.0,70
3771,ProductB,Clothing,238.0,80
3772,ProductB,Furniture,79.0,52
3773,ProductB,Clothing,358.0,80
3774,ProductE,Furniture,409.0,70
3775,ProductD,Furniture,168.0,61
3776,ProductC,Electronics,285.0,13
3777,ProductC,Toys,343.0,42
3778,ProductB,Electronics,128.0,19
3779,ProductC,Electronics,385.0,11
3780,ProductA,Clothing,58.0,48
3781,ProductD,Furniture,129.0,20
3782,ProductC,Furniture,112.0,84
3783,ProductB,Toys,119.0,13
3784,ProductD,Toys,491.0,8
3785,ProductD,Clothing,416.0,70
3786,ProductA,Toys,113.0,68
3787,ProductD,Electronics,380.0,55
3788,ProductE,Electronics,194.0,66
3789,ProductE,Toys,67.0,95
3790,ProductD,Clothing,155.0,59
3791,ProductA,Electronics,401.0,39
3792,ProductA,Clothing,208.0,98
3793,ProductE,Furniture,311.0,81
3794,ProductE,Clothing,168.0,31
3795,ProductD,Toys,316.0,85
3796,ProductB,Furniture,69.0,70
3797,ProductA,Clothing,416.0,8
3798,ProductD,Toys,300.0,95
3799,ProductC,Furniture,140.0,19
3800,ProductB,Furniture,139.0,23
3801,ProductD,Toys,,84
3802,ProductA,Clothing,282.0,79
3803,ProductA,Toys,295.0,85
3804,ProductA,Clothing,84.0,63
3805,ProductC,Electronics,206.0,42
3806,ProductB,Toys,71.0,40
3807,ProductD,Furniture,296.0,79
3808,ProductA,Electronics,372.0,44
3809,ProductD,Furniture,317.0,77
3810,ProductD,Electronics,188.0,53
3811,ProductD,Toys,496.0,24
3812,ProductB,Furniture,383.0,90
3813,ProductB,Electronics,218.0,24
3814,ProductC,Toys,444.0,5
3815,ProductB,Electronics,119.0,81
3816,ProductC,Clothing,439.0,44
3817,ProductC,Toys,51.0,17
3818,ProductC,Furniture,381.0,39
3819,ProductB,Toys,114.0,47
3820,ProductA,Electronics,127.0,55
3821,ProductA,Furniture,102.0,69
3822,ProductB,Toys,464.0,14
3823,ProductD,Electronics,130.0,68
3824,ProductD,Electronics,276.0,45
3825,ProductD,Clothing,321.0,26
3826,ProductA,Furniture,494.0,3
3827,ProductD,Furniture,173.0,76
3828,ProductE,Electronics,415.0,81
3829,ProductA,Toys,452.0,1
3830,ProductE,Clothing,475.0,14
3831,ProductD,Furniture,443.0,29
3832,ProductE,Furniture,90.0,62
3833,ProductA,Electronics,324.0,60
3834,ProductB,Furniture,472.0,41
3835,ProductA,Toys,173.0,53
3836,ProductE,Electronics,468.0,72
3837,ProductC,Electronics,285.0,98
3838,ProductE,Furniture,105.0,79
3839,ProductD,Furniture,119.0,6
3840,ProductD,Toys,367.0,60
3841,ProductC,Furniture,322.0,90
3842,ProductA,Furniture,118.0,4
3843,ProductE,Furniture,136.0,18
3844,ProductE,Electronics,494.0,13
3845,ProductE,Electronics,134.0,91
3846,ProductE,Furniture,448.0,10
3847,ProductD,Electronics,335.0,65
3848,ProductA,Toys,70.0,52
3849,ProductC,Clothing,494.0,27
3850,ProductE,Clothing,478.0,21
3851,ProductB,Clothing,260.0,39
3852,ProductC,Electronics,215.0,63
3853,ProductC,Toys,406.0,66
3854,ProductB,Furniture,191.0,36
3855,ProductD,Clothing,460.0,67
3856,ProductA,Clothing,343.0,4
3857,ProductB,Toys,121.0,87
3858,ProductA,Furniture,71.0,94
3859,ProductD,Toys,317.0,25
3860,ProductA,Furniture,488.0,72
3861,ProductB,Furniture,307.0,36
3862,ProductE,Toys,270.0,73
3863,ProductA,Electronics,476.0,85
3864,ProductD,Electronics,387.0,56
3865,ProductB,Electronics,438.0,81
3866,ProductC,Electronics,223.0,54
3867,ProductB,Electronics,484.0,5
3868,ProductA,Furniture,252.0,64
3869,ProductE,Electronics,230.0,99
3870,ProductD,Toys,446.0,1
3871,ProductC,Electronics,474.0,11
3872,ProductE,Furniture,360.0,20
3873,ProductD,Electronics,216.0,21
3874,ProductD,Electronics,169.0,30
3875,ProductB,Electronics,77.0,4
3876,ProductA,Electronics,447.0,13
3877,ProductE,Electronics,430.0,40
3878,ProductA,Toys,362.0,35
3879,ProductE,Toys,494.0,62
3880,ProductA,Toys,149.0,16
3881,ProductE,Electronics,420.0,29
3882,ProductB,Electronics,293.0,84
3883,ProductA,Electronics,379.0,70
3884,ProductA,Electronics,196.0,78
3885,ProductB,Toys,380.0,5
3886,ProductA,Clothing,132.0,99
3887,ProductA,Electronics,385.0,70
3888,ProductD,Toys,244.0,24
3889,ProductB,Toys,362.0,6
3890,ProductC,Clothing,172.0,37
3891,ProductC,Furniture,324.0,62
3892,ProductD,Electronics,97.0,46
3893,ProductD,Electronics,120.0,65
3894,ProductA,Toys,240.0,59
3895,ProductB,Clothing,146.0,48
3896,ProductC,Toys,391.0,66
3897,ProductA,Furniture,125.0,78
3898,ProductB,Electronics,451.0,90
3899,ProductD,Clothing,93.0,87
3900,ProductD,Furniture,413.0,17
3901,ProductB,Furniture,496.0,25
3902,ProductA,Toys,458.0,77
3903,ProductE,Toys,208.0,60
3904,ProductE,Clothing,366.0,96
3905,ProductD,Clothing,121.0,56
3906,ProductC,Toys,451.0,99
3907,ProductE,Electronics,112.0,81
3908,ProductD,Furniture,70.0,78
3909,ProductA,Toys,477.0,26
3910,ProductC,Furniture,255.0,39
3911,ProductD,Toys,232.0,96
3912,ProductC,Furniture,114.0,19
3913,ProductB,Furniture,89.0,63
3914,ProductE,Clothing,498.0,10
3915,ProductA,Clothing,99.0,3
3916,ProductD,Furniture,157.0,80
3917,ProductB,Electronics,159.0,73
3918,ProductE,Electronics,172.0,41
3919,ProductD,Clothing,412.0,21
3920,ProductB,Electronics,267.0,12
3921,ProductB,Clothing,112.0,38
3922,ProductC,Furniture,75.0,49
3923,ProductB,Furniture,233.0,11
3924,ProductC,Toys,463.0,92
3925,ProductB,Clothing,381.0,91
3926,ProductB,Electronics,468.0,34
3927,ProductB,Furniture,426.0,26
3928,ProductD,Electronics,162.0,68
3929,ProductD,Electronics,252.0,24
3930,ProductD,Toys,107.0,51
3931,ProductE,Furniture,454.0,89
3932,ProductB,Electronics,371.0,20
3933,ProductA,Furniture,229.0,50
3934,ProductE,Toys,421.0,83
3935,ProductA,Toys,446.0,76
3936,ProductD,Electronics,65.0,41
3937,ProductE,Toys,382.0,77
3938,ProductA,Electronics,222.0,37
3939,ProductC,Electronics,258.0,56
3940,ProductB,Toys,230.0,84
3941,ProductD,Clothing,98.0,87
3942,ProductC,Electronics,169.0,94
3943,ProductC,Electronics,448.0,41
3944,ProductB,Furniture,147.0,68
3945,ProductC,Electronics,242.0,6
3946,ProductC,Electronics,85.0,37
3947,ProductA,Toys,390.0,87
3948,ProductA,Clothing,493.0,98
3949,ProductC,Clothing,360.0,39
3950,ProductA,Furniture,449.0,34
3951,ProductD,Furniture,462.0,44
3952,ProductA,Electronics,459.0,10
3953,ProductD,Furniture,131.0,66
3954,ProductB,Toys,248.0,34
3955,ProductB,Furniture,413.0,48
3956,ProductE,Clothing,471.0,27
3957,ProductA,Electronics,196.0,27
3958,ProductA,Toys,495.0,59
3959,ProductC,Clothing,493.0,83
3960,ProductD,Furniture,283.0,10
3961,ProductE,Clothing,171.0,5
3962,ProductE,Toys,273.0,38
3963,ProductA,Toys,397.0,18
3964,ProductD,Clothing,55.0,45
3965,ProductA,Toys,115.0,58
3966,ProductC,Electronics,216.0,85
3967,ProductA,Furniture,101.0,83
3968,ProductC,Toys,142.0,4
3969,ProductD,Electronics,495.0,29
3970,ProductA,Electronics,115.0,15
3971,ProductA,Clothing,275.0,50
3972,ProductA,Electronics,143.0,1
3973,ProductE,Furniture,217.0,21
3974,ProductA,Furniture,462.0,74
3975,ProductA,Electronics,488.0,90
3976,ProductC,Toys,491.0,58
3977,ProductC,Electronics,176.0,70
3978,ProductA,Electronics,479.0,70
3979,ProductB,Toys,477.0,13
3980,ProductA,Electronics,240.0,64
3981,ProductE,Electronics,458.0,79
3982,ProductA,Clothing,329.0,27
