SaleID,ProductName,SaleAmount,Region,SaleDate
2179,Tablet,847,West,2021-07-15
2180,Phone,4025,East,2021-08-03
2181,Tablet,2543,West,2020-06-28
2182,Headphones,2019,North,2021-12-20
2183,Laptop,566,West,2021-12-03
2184,Monitor,2408,East,2020-01-06
2185,Phone,831,South,2022-01-19
2186,Monitor,823,North,2021-09-15
2187,Monitor,4648,North,2022-02-22
2188,Phone,3819,North,2021-03-25
2189,Headphones,3411,South,2020-01-15
2190,Monitor,2810,East,2021-11-16
2191,Tablet,3764,West,2021-03-19
2192,Monitor,1124,West,2022-05-25
2193,Phone,3636,West,2020-02-06
2194,Phone,3865,South,2022-08-23
2195,Laptop,1597,East,2022-10-25
2196,Laptop,1644,South,2022-02-16
2197,Headphones,2533,South,2022-06-21
2198,Laptop,2842,West,2022-05-26
2199,Headphones,2821,West,2021-02-05
2200,Phone,2869,North,2021-02-08
2201,Headphones,1421,,2021-05-29
2202,Monitor,4605,South,2020-02-04
2203,Laptop,4809,East,2020-09-13
2204,Laptop,1121,East,2021-05-28
2205,Tablet,1531,North,2022-12-05
2206,Tablet,4657,West,2021-02-28
2207,Monitor,966,South,2021-09-07
2208,Tablet,1478,West,2020-06-04
2209,Monitor,2914,East,2020-10-16
2210,Monitor,3229,West,2022-09-27
2211,Phone,4176,North,2021-06-14
2212,Laptop,1907,East,2022-01-22
2213,Phone,4167,South,2021-04-02
2214,Tablet,1564,East,2021-06-04
2215,Laptop,3873,East,2021-05-30
2216,Laptop,4578,East,2022-01-11
2217,Monitor,3354,West,2022-09-24
2218,Headphones,986,West,2022-03-15
2219,Phone,2810,South,2021-12-03
2220,Monitor,2717,East,2022-03-11
2221,Phone,1442,South,2021-06-09
2222,Headphones,4449,West,2021-11-25
2223,Phone,4093,East,2020-05-22
2224,Headphones,1409,West,2020-01-15
2225,Headphones,1650,South,2022-09-06
2226,Monitor,1727,East,2020-11-19
2227,Tablet,3937,South,2021-10-15
2228,Tablet,3807,East,2022-02-22
2229,Headphones,664,West,2020-09-16
2230,Tablet,2131,East,2022-11-03
2231,Phone,1673,South,2021-09-06
2232,Monitor,2025,West,2022-05-12
2233,Monitor,3990,North,2021-10-03
2234,Monitor,1337,North,2022-01-29
2235,Monitor,2099,East,2021-10-22
2236,Phone,1845,South,2020-01-20
2237,Tablet,1731,West,2021-12-20
2238,Phone,3283,East,2022-01-07
2239,Phone,2630,North,2020-05-05
2240,Monitor,2055,North,2022-08-07
2241,Headphones,1500,South,2022-08-06
2242,Tablet,3964,East,2020-02-16
2243,Monitor,1314,North,2020-10-15
2244,Phone,2017,East,2021-04-19
2245,Laptop,757,South,2021-10-06
2246,Laptop,1669,North,2020-05-06
2247,Headphones,1928,South,2023-01-01
2248,Headphones,4857,North,2021-01-24
2249,Tablet,1190,South,2020-01-04
2250,Tablet,4753,North,2021-06-09
2251,Monitor,2249,South,2022-12-22
2252,Tablet,4466,West,2020-10-07
2253,Monitor,3579,South,2020-03-21
2254,Tablet,2614,South,2021-05-25
2255,Monitor,500,West,2022-07-11
2256,Laptop,4807,West,2021-06-03
2257,Phone,2016,East,2022-06-26
2258,Phone,718,North,2020-03-07
2259,Phone,4493,East,2020-12-04
2260,Monitor,2957,West,2022-11-20
2261,Headphones,3409,North,2020-09-04
2262,Monitor,2627,East,2022-12-05
2263,Monitor,1867,North,2020-01-14
2264,Tablet,3541,North,2020-02-13
2265,Monitor,4239,South,2021-09-10
2266,Phone,3633,South,2020-12-17
2267,Monitor,3224,West,2021-12-27
2268,Phone,3420,East,2022-01-07
2269,Monitor,2107,West,2021-10-31
2270,Phone,2394,West,2022-08-03
2271,Tablet,4957,West,2021-03-04
2272,Laptop,1793,West,2020-03-04
2273,Laptop,3127,East,2021-04-19
2274,Headphones,2419,West,2021-05-07
2275,Headphones,2481,West,2022-09-27
2276,Tablet,4286,North,2021-06-22
2277,Headphones,3773,South,2022-09-03
2278,Laptop,1350,East,2022-09-14
2279,Phone,4682,North,2022-10-30
2280,Headphones,4256,East,2020-10-20
2281,Headphones,4913,West,2020-08-29
2282,Phone,4143,West,2020-03-31
2283,Laptop,2416,West,2020-08-11
2284,Phone,3468,East,2021-09-09
2285,Headphones,3034,North,2022-05-04
2286,Headphones,2946,West,2021-04-12
2287,Monitor,2696,West,2021-03-09
2288,Headphones,1659,South,2022-10-09
2289,Laptop,810,South,2021-12-18
2290,Phone,817,South,2022-01-09
2291,Headphones,2568,North,2021-04-18
2292,Monitor,2366,East,2021-04-13
2293,Headphones,4490,West,2022-05-26
2294,Laptop,814,North,2021-10-06
2295,Laptop,3118,South,2020-08-14
2296,Headphones,4362,South,2021-05-22
2297,Headphones,3951,South,2021-01-28
2298,Phone,4937,East,2020-07-21
2299,Monitor,4460,South,2020-03-23
2300,Tablet,1815,South,2021-01-22
2301,Tablet,1593,East,2020-12-24
2302,Headphones,2645,East,2021-01-08
2303,Headphones,4529,West,2021-01-30
2304,Laptop,2618,West,2020-01-03
2305,Tablet,1833,South,2021-10-17
2306,Tablet,1977,East,2022-02-03
2307,Tablet,3517,East,2021-09-01
2308,Headphones,4955,North,2020-03-03
2309,Laptop,3636,West,2022-05-01
2310,Monitor,627,North,2022-09-12
2311,Headphones,2835,North,2021-03-21
2312,Tablet,4142,North,2021-01-11
2313,Headphones,3526,East,2021-06-05
2314,Tablet,3592,South,2020-09-12
2315,Phone,3110,West,2022-09-13
2316,Phone,4825,West,2022-11-18
2317,Tablet,2646,West,2020-05-31
2318,Tablet,4697,South,2020-05-16
2319,Laptop,2323,North,2020-10-11
2320,Headphones,1977,North,2022-08-06
2321,Phone,3440,West,2020-08-27
2322,Laptop,3428,North,2020-03-11
2323,Headphones,3642,North,2022-02-14
2324,Headphones,3480,North,2021-07-25
2325,Monitor,2781,South,2022-12-11
2326,Tablet,4221,East,2021-09-14
2327,Monitor,1516,South,2020-07-31
2328,Phone,2896,South,2021-06-27
2329,Headphones,3483,West,2021-09-02
2330,Monitor,2494,West,2022-03-19
2331,Monitor,4853,North,2020-06-16
2332,Headphones,2503,South,2021-06-10
2333,Tablet,3135,South,2021-09-30
2334,Laptop,4306,South,2022-09-18
2335,Tablet,3031,West,2020-07-05
2336,Laptop,1577,North,2020-10-13
2337,Phone,3770,East,2022-06-14
2338,Laptop,4786,North,2022-11-07
2339,Laptop,2156,East,2021-07-05
2340,Phone,3823,North,2021-04-15
2341,Headphones,4543,East,2020-06-05
2342,Monitor,3330,West,2021-10-13
2343,Phone,2248,East,2020-08-09
2344,Laptop,606,North,2021-10-26
2345,Laptop,1033,North,2020-03-13
2346,Headphones,4376,North,2020-02-20
2347,Phone,4736,North,2021-06-07
2348,Monitor,3823,West,2020-07-10
2349,Phone,3291,East,2020-12-10
2350,Phone,4722,South,2021-02-07
2351,Laptop,4186,East,2021-06-14
2352,Tablet,3455,West,2021-04-09
2353,Laptop,753,North,2021-04-24
2354,Laptop,3737,North,2020-01-21
2355,Phone,3093,West,2020-10-13
2356,Tablet,4151,West,2022-05-03
2357,Headphones,3909,West,2022-10-18
2358,Monitor,961,East,2022-07-29
2359,Monitor,2669,West,2020-04-20
2360,Phone,3298,West,2021-07-25
2361,Headphones,2972,South,2021-02-24
2362,Tablet,3840,West,2020-10-29
2363,Headphones,2034,South,2021-12-31
2364,Headphones,1147,West,2022-01-12
2365,Headphones,749,North,2020-11-08
2366,Monitor,1400,West,2020-02-23
2367,Tablet,835,South,2020-01-04
2368,Tablet,1381,North,2020-09-13
2369,Laptop,636,South,2022-09-02
2370,Laptop,677,West,2020-09-02
2371,Tablet,2310,South,2021-11-01
2372,Tablet,4596,West,2022-09-20
2373,Monitor,1030,West,2022-02-02
2374,Phone,4873,West,2020-01-02
2375,Laptop,1135,North,2022-02-06
2376,Headphones,3251,East,2022-03-24
2377,Headphones,564,West,2021-07-03
2378,Phone,2788,South,2021-01-22
2379,Laptop,3342,East,2021-09-27
2380,Headphones,4613,East,2021-02-13
2381,Phone,647,East,2022-03-04
2382,Headphones,2756,West,2020-03-09
2383,Tablet,2518,West,2020-03-24
2384,Tablet,3358,North,2022-10-19
2385,Phone,3890,West,2022-04-04
2386,Phone,4025,North,2022-12-20
2387,Headphones,970,South,2022-06-05
2388,Monitor,2448,North,2020-03-22
2389,Headphones,2946,North,2022-10-10
2390,Tablet,4668,West,2021-03-01
2391,Tablet,4294,East,2021-03-24
2392,Monitor,3893,North,2020-11-16
2393,Monitor,2143,West,2021-02-28
2394,Laptop,859,West,2020-11-18
2395,Headphones,1285,West,2022-05-05
2396,Tablet,2718,West,2020-03-03
2397,Phone,3346,East,2022-11-18
2398,Headphones,1350,East,2020-05-15
2399,Phone,4596,West,2021-10-29
2400,Phone,4311,South,2022-01-20
2401,Monitor,4418,,2020-05-11
2402,Monitor,1722,South,2021-07-06
2403,Headphones,1076,North,2020-07-18
2404,Laptop,977,East,2022-12-30
2405,Phone,1285,South,2022-01-12
2406,Phone,1670,East,2020-04-25
2407,Phone,1621,South,2022-04-24
2408,Laptop,3733,North,2022-09-21
2409,Tablet,3552,East,2022-06-11
2410,Monitor,1612,East,2022-11-30
2411,Headphones,1200,South,2021-10-09
2412,Headphones,4021,West,2021-01-02
2413,Headphones,3593,West,2022-09-06
2414,Monitor,4260,West,2021-02-19
2415,Laptop,2804,East,2021-12-11
2416,Headphones,1492,West,2022-07-25
2417,Headphones,3751,South,2022-08-31
2418,Monitor,4252,East,2021-01-09
2419,Phone,4862,South,2022-07-15
2420,Monitor,2744,North,2020-01-19
2421,Tablet,1569,South,2020-02-13
2422,Tablet,2374,East,2022-04-12
2423,Headphones,912,East,2022-05-20
2424,Monitor,2006,North,2021-10-04
2425,Headphones,2399,North,2020-10-08
2426,Headphones,2440,East,2020-02-19
2427,Phone,1368,North,2020-06-14
2428,Laptop,1554,South,2021-05-22
2429,Headphones,3563,West,2022-01-11
2430,Tablet,3132,West,2020-06-19
2431,Laptop,4455,North,2022-08-14
2432,Tablet,1644,East,2020-06-08
2433,Laptop,3591,East,2021-11-15
2434,Phone,4181,South,2021-11-04
2435,Tablet,4880,East,2020-09-06
2436,Laptop,3097,West,2022-06-22
2437,Laptop,3512,South,2021-12-23
2438,Tablet,2398,East,2020-08-02
2439,Laptop,2846,East,2021-08-07
2440,Phone,788,West,2021-12-12
2441,Monitor,733,South,2021-12-10
2442,Tablet,3008,North,2020-06-11
2443,Headphones,3720,South,2020-05-29
2444,Headphones,2125,North,2021-02-18
2445,Laptop,1910,West,2021-06-07
2446,Phone,3845,North,2021-06-30
2447,Headphones,4281,West,2022-10-29
2448,Tablet,3615,South,2020-03-21
2449,Laptop,2173,South,2022-12-03
2450,Tablet,4123,West,2022-11-28
2451,Phone,4178,South,2022-11-20
2452,Tablet,1651,West,2021-03-20
2453,Laptop,4414,West,2020-02-01
2454,Laptop,3299,South,2021-02-27
2455,Phone,775,East,2022-06-30
2456,Phone,4862,North,2022-01-29
2457,Phone,2290,North,2022-10-16
2458,Laptop,3391,South,2022-09-15
2459,Laptop,3638,West,2020-02-18
2460,Headphones,2198,East,2020-11-23
2461,Laptop,2547,South,2021-07-09
2462,Phone,2044,West,2022-10-05
2463,Tablet,627,West,2020-10-24
2464,Laptop,1942,West,2022-07-04
2465,Phone,3363,East,2022-03-21
2466,Phone,3672,South,2022-10-20
2467,Monitor,1086,East,2022-08-24
2468,Headphones,619,South,2020-06-11
2469,Laptop,1594,North,2021-01-01
2470,Laptop,1543,East,2020-11-20
2471,Headphones,2389,South,2022-06-23
2472,Tablet,2460,North,2021-10-03
2473,Laptop,4634,North,2021-09-05
2474,Monitor,4935,North,2021-09-05
2475,Laptop,3392,East,2021-11-06
2476,Tablet,3949,South,2022-10-11
2477,Monitor,2793,North,2021-08-14
2478,Phone,530,North,2022-07-01
2479,Laptop,3304,North,2020-11-25
2480,Headphones,1382,North,2021-09-01
2481,Tablet,3005,South,2020-11-21
2482,Headphones,1301,West,2020-06-28
2483,Phone,983,West,2022-11-18
2484,Tablet,1673,West,2020-05-08
2485,Monitor,612,North,2022-01-22
2486,Monitor,2489,West,2021-10-09
2487,Monitor,4305,West,2022-03-19
2488,Phone,3074,South,2020-06-15
2489,Tablet,3557,South,2022-06-07
2490,Headphones,1902,West,2021-01-02
2491,Laptop,3687,East,2021-11-27
2492,Laptop,922,West,2020-12-07
2493,Monitor,4728,South,2020-06-12
2494,Monitor,2861,North,2022-10-04
2495,Tablet,3926,East,2020-10-29
2496,Laptop,3812,North,2022-06-29
2497,Laptop,4072,South,2020-09-04
2498,Phone,3268,South,2022-06-29
2499,Tablet,4403,North,2021-08-29
2500,Tablet,3138,North,2021-11-21
2501,Laptop,2633,East,2020-02-24
2502,Laptop,4357,South,2021-05-28
2503,Tablet,3179,North,2021-04-28
2504,Tablet,2430,West,2022-10-26
2505,Phone,2778,West,2020-05-20
2506,Tablet,4817,South,2022-08-11
2507,Phone,4942,North,2021-06-11
2508,Tablet,3687,South,2020-08-23
2509,Phone,3834,South,2021-05-14
2510,Laptop,1605,East,2020-12-17
2511,Headphones,4778,East,2021-10-22
2512,Monitor,2305,North,2021-12-06
2513,Phone,1908,East,2021-05-23
2514,Headphones,1417,West,2022-09-11
2515,Tablet,4602,North,2021-05-15
2516,Phone,2892,West,2020-05-11
2517,Tablet,4990,North,2021-05-03
2518,Phone,4246,East,2022-04-16
2519,Laptop,1359,West,2020-04-26
2520,Laptop,3497,West,2022-11-22
2521,Headphones,3053,North,2021-07-30
2522,Tablet,4537,North,2022-03-15
2523,Headphones,4839,East,2020-01-14
2524,Phone,1012,North,2020-01-26
2525,Phone,606,East,2021-10-16
2526,Phone,2399,East,2020-01-03
2527,Headphones,3623,South,2020-04-02
2528,Phone,2689,West,2021-07-16
2529,Laptop,1423,North,2021-12-30
2530,Laptop,1122,South,2022-11-16
2531,Headphones,3745,South,2022-08-30
2532,Phone,959,South,2022-12-04
2533,Headphones,2589,North,2021-08-03
2534,Phone,4792,East,2020-03-04
2535,Monitor,4834,North,2021-12-26
2536,Monitor,1099,West,2022-03-08
2537,Headphones,4176,West,2022-01-13
2538,Monitor,1443,North,2020-10-18
2539,Monitor,4259,South,2022-10-26
2540,Tablet,4460,East,2021-10-14
2541,Tablet,887,East,2022-12-14
2542,Headphones,690,North,2021-04-27
2543,Tablet,4531,South,2022-05-30
2544,Phone,2046,East,2021-06-23
2545,Tablet,3089,West,2022-12-28
2546,Headphones,2402,South,2021-10-29
2547,Tablet,3119,North,2020-03-15
2548,Phone,2305,East,2021-05-22
2549,Headphones,1592,West,2021-03-27
2550,Tablet,2011,South,2020-01-07
2551,Phone,3107,North,2021-02-06
2552,Headphones,3582,East,2022-06-22
2553,Monitor,2108,West,2022-03-24
2554,Laptop,2409,South,2021-01-08
2555,Laptop,609,East,2021-06-14
2556,Headphones,3533,West,2021-09-20
2557,Headphones,915,West,2020-10-10
2558,Phone,2127,South,2020-11-07
2559,Laptop,1027,West,2020-08-28
2560,Tablet,3481,North,2022-11-05
2561,Laptop,4829,West,2021-03-14
2562,Monitor,3391,West,2020-09-22
2563,Tablet,4527,North,2021-05-04
2564,Tablet,1734,North,2021-03-20
2565,Monitor,3138,North,2020-03-22
2566,Headphones,4800,North,2020-11-18
2567,Tablet,1296,East,2021-03-22
2568,Headphones,4200,West,2022-05-24
2569,Tablet,4329,South,2021-07-28
2570,Laptop,2228,West,2020-04-03
2571,Tablet,1526,North,2020-09-10
2572,Monitor,4985,South,2022-11-12
2573,Monitor,3678,South,2021-11-20
2574,Monitor,2450,West,2021-12-14
2575,Laptop,2386,South,2021-08-31
2576,Tablet,3870,East,2022-11-06
2577,Phone,579,North,2020-12-24
2578,Headphones,3560,East,2021-09-28
2579,Monitor,1590,North,2021-03-04
2580,Laptop,3526,West,2020-08-09
2581,Phone,571,West,2020-04-01
2582,Phone,3058,West,2021-12-31
2583,Headphones,4292,West,2021-11-29
2584,Monitor,1589,North,2021-01-18
2585,Headphones,1834,North,2020-12-14
2586,Tablet,4546,West,2020-02-16
2587,Monitor,4037,South,2021-01-28
2588,Laptop,1146,South,2021-01-18
2589,Monitor,2651,East,2020-12-24
2590,Tablet,2654,East,2022-12-23
2591,Tablet,2923,West,2022-06-28
2592,Headphones,4859,North,2022-05-08
2593,Phone,720,East,2021-08-26
2594,Headphones,4622,South,2022-12-15
2595,Laptop,1092,South,2020-07-10
2596,Tablet,3285,East,2020-05-07
2597,Headphones,1286,West,2021-05-02
2598,Headphones,3291,East,2020-12-08
2599,Laptop,1746,East,2020-11-18
2600,Tablet,1067,West,2020-12-17
2601,Headphones,3169,,2020-12-21
2602,Headphones,3438,West,2021-04-02
2603,Monitor,2726,South,2022-02-26
2604,Laptop,3994,South,2021-03-31
2605,Monitor,2860,South,2022-03-25
2606,Monitor,1440,North,2020-03-31
2607,Tablet,3493,North,2022-09-30
2608,Phone,2169,South,2022-02-27
2609,Phone,3486,North,2020-01-16
2610,Phone,2694,West,2022-03-31
2611,Tablet,661,East,2021-06-30
2612,Monitor,3560,East,2020-10-29
2613,Tablet,1340,North,2022-06-17
2614,Phone,3713,North,2020-12-14
2615,Tablet,2855,South,2022-04-09
2616,Tablet,2019,East,2022-08-19
2617,Headphones,4502,East,2021-08-31
2618,Laptop,4487,West,2022-05-14
2619,Laptop,3068,South,2021-12-21
2620,Phone,4599,West,2022-09-27
2621,Phone,4750,North,2021-04-30
2622,Phone,3877,South,2020-06-02
2623,Tablet,4693,North,2022-06-18
2624,Tablet,2200,West,2022-08-19
2625,Headphones,1039,North,2021-02-03
2626,Headphones,3888,West,2022-08-23
2627,Laptop,2448,East,2022-08-19
2628,Monitor,3240,South,2021-10-03
2629,Monitor,3028,South,2020-05-24
2630,Monitor,4611,South,2022-05-26
2631,Headphones,2700,North,2021-07-26
2632,Tablet,4213,East,2021-07-30
2633,Headphones,980,East,2021-05-05
2634,Headphones,4987,East,2021-06-03
2635,Monitor,1315,South,2020-01-11
2636,Headphones,584,West,2021-03-18
2637,Tablet,1841,West,2022-01-14
2638,Laptop,4455,South,2021-08-19
2639,Headphones,4447,North,2020-01-05
2640,Tablet,4314,East,2020-11-20
2641,Headphones,3314,East,2020-01-14
2642,Tablet,822,East,2022-10-10
2643,Monitor,1361,West,2022-03-06
2644,Tablet,1953,East,2021-09-16
2645,Tablet,2513,West,2021-08-21
2646,Laptop,2346,South,2022-09-02
2647,Tablet,3572,North,2020-05-28
2648,Phone,3010,East,2021-12-07
2649,Tablet,3120,South,2022-09-04
2650,Laptop,4912,South,2021-08-28
2651,Phone,689,East,2021-03-02
2652,Laptop,4753,West,2021-01-28
2653,Headphones,875,East,2021-07-10
2654,Laptop,3153,East,2022-05-14
2655,Monitor,4247,West,2022-06-10
2656,Monitor,1903,West,2021-04-05
2657,Headphones,779,South,2020-08-12
2658,Monitor,1862,South,2020-01-10
2659,Tablet,1330,East,2020-12-25
2660,Monitor,1284,North,2021-11-18
2661,Headphones,879,South,2021-10-11
2662,Monitor,3491,South,2021-03-15
2663,Phone,1257,West,2020-04-10
2664,Monitor,3042,West,2022-11-04
2665,Phone,2294,South,2022-04-20
2666,Tablet,2329,West,2020-05-16
2667,Tablet,1319,East,2021-07-30
2668,Laptop,3220,South,2022-09-07
2669,Phone,4606,North,2020-11-26
2670,Tablet,2015,East,2021-01-31
2671,Tablet,3985,North,2021-09-18
2672,Tablet,2996,North,2022-09-12
2673,Phone,2156,East,2022-02-26
2674,Laptop,2083,North,2020-02-27
2675,Monitor,4550,South,2020-11-11
2676,Phone,4236,South,2022-06-09
2677,Laptop,4557,North,2022-07-24
2678,Headphones,2985,West,2022-03-06
2679,Phone,2217,East,2022-06-02
2680,Headphones,1353,South,2022-02-06
2681,Laptop,3683,North,2022-10-31
2682,Laptop,3350,East,2022-06-22
2683,Phone,660,North,2022-05-07
2684,Monitor,3002,South,2020-02-26
2685,Monitor,4825,East,2021-11-24
2686,Headphones,3187,South,2021-06-10
2687,Laptop,2228,East,2021-10-16
2688,Headphones,4195,West,2020-07-04
2689,Tablet,3444,North,2022-03-16
2690,Phone,1381,North,2022-01-24
2691,Headphones,3989,West,2020-06-24
2692,Phone,3768,East,2021-10-19
2693,Phone,4466,East,2022-03-22
2694,Tablet,1823,North,2021-06-21
2695,Phone,3461,North,2022-12-13
2696,Headphones,862,South,2022-06-04
2697,Laptop,4441,East,2022-01-08
2698,Headphones,1108,East,2020-05-11
2699,Headphones,1424,West,2022-07-29
2700,Phone,2510,West,2020-10-25
2701,Monitor,3511,North,2021-06-09
2702,Tablet,4529,West,2022-02-02
2703,Phone,3328,North,2022-11-01
2704,Tablet,3845,East,2020-05-14
2705,Laptop,3618,South,2021-03-24
2706,Headphones,2953,North,2021-04-20
2707,Phone,4746,North,2020-05-27
2708,Headphones,3387,West,2021-07-28
2709,Laptop,1406,North,2022-10-25
2710,Tablet,4120,North,2021-06-01
2711,Headphones,2507,South,2021-08-14
2712,Phone,2424,South,2022-07-12
2713,Headphones,1196,East,2020-05-02
2714,Tablet,4269,North,2021-04-10
2715,Monitor,1435,East,2022-12-30
2716,Monitor,1101,South,2021-02-03
2717,Tablet,1984,East,2020-02-08
2718,Laptop,1639,West,2020-01-29
2719,Phone,2140,South,2020-01-07
2720,Monitor,2104,North,2022-04-12
2721,Headphones,2193,North,2022-01-20
2722,Monitor,2659,South,2020-11-02
2723,Headphones,2965,North,2021-02-11
2724,Phone,2269,West,2022-04-19
2725,Laptop,4275,South,2021-08-05
2726,Tablet,3054,West,2021-11-27
2727,Phone,846,East,2021-11-01
2728,Headphones,1575,North,2020-08-15
2729,Laptop,2961,North,2020-06-05
2730,Phone,4728,East,2022-11-30
2731,Monitor,1210,West,2020-11-18
2732,Laptop,834,East,2021-08-08
2733,Laptop,2621,West,2022-11-02
2734,Phone,3337,East,2022-12-22
2735,Laptop,2952,South,2022-06-22
2736,Headphones,2770,West,2021-02-06
2737,Tablet,3763,South,2022-01-13
2738,Laptop,3017,South,2022-10-01
2739,Monitor,4081,East,2020-11-30
2740,Laptop,849,North,2021-05-18
2741,Phone,3392,South,2022-03-12
2742,Phone,2178,West,2020-09-17
2743,Phone,3768,South,2021-02-09
2744,Tablet,2492,South,2022-04-30
2745,Phone,2331,South,2022-01-25
2746,Tablet,3213,East,2020-08-02
2747,Laptop,3364,North,2020-12-11
2748,Tablet,1569,North,2021-12-23
2749,Headphones,4283,East,2021-06-08
2750,Tablet,2032,East,2021-01-29
2751,Tablet,2308,South,2021-02-14
2752,Tablet,4234,South,2020-10-20
2753,Headphones,4642,South,2022-06-17
2754,Headphones,3824,West,2022-10-27
2755,Laptop,2593,South,2021-07-11
2756,Tablet,3090,West,2020-09-09
2757,Headphones,829,East,2021-03-14
2758,Monitor,4932,East,2023-01-01
2759,Headphones,2403,West,2022-07-03
2760,Monitor,2878,East,2022-05-16
2761,Monitor,3041,South,2022-01-18
2762,Headphones,3252,North,2020-06-26
2763,Headphones,2382,West,2021-04-14
2764,Monitor,3078,West,2020-06-16
2765,Laptop,2691,North,2021-03-14
2766,Headphones,1741,North,2020-06-27
2767,Monitor,1018,North,2020-12-17
2768,Tablet,629,East,2022-05-23
2769,Phone,1255,West,2020-03-27
2770,Phone,2144,North,2022-07-29
2771,Tablet,3622,East,2021-03-03
2772,Tablet,4146,East,2021-09-21
2773,Laptop,4116,North,2021-10-04
2774,Monitor,2964,North,2022-09-24
2775,Laptop,3689,West,2020-11-07
2776,Laptop,1757,West,2022-04-19
2777,Monitor,3801,West,2020-11-02
2778,Phone,3872,East,2020-01-18
2779,Tablet,2749,East,2022-07-01
2780,Monitor,3618,East,2022-06-01
2781,Tablet,882,South,2020-03-15
2782,Tablet,4860,West,2021-01-26
2783,Laptop,3658,East,2020-11-10
2784,Headphones,1388,East,2021-10-21
2785,Laptop,1401,North,2022-03-27
2786,Laptop,4794,West,2020-08-18
2787,Monitor,1424,North,2020-09-18
2788,Tablet,2883,West,2020-03-05
2789,Monitor,1985,West,2020-09-11
2790,Tablet,3685,West,2021-02-03
2791,Tablet,2957,West,2020-02-04
2792,Monitor,2051,West,2020-03-22
2793,Monitor,3854,North,2020-02-14
2794,Tablet,770,East,2020-02-20
2795,Laptop,3719,North,2020-09-17
2796,Phone,3574,North,2020-12-04
2797,Headphones,3183,South,2022-06-04
2798,Laptop,4329,South,2021-07-15
2799,Monitor,3638,East,2022-03-07
2800,Laptop,4976,North,2021-01-27
2801,Laptop,3031,,2021-03-08
2802,Headphones,1666,West,2022-09-03
2803,Laptop,4773,North,2022-08-30
2804,Headphones,3315,South,2022-10-02
2805,Tablet,3751,West,2020-09-01
2806,Headphones,3842,South,2022-04-29
2807,Laptop,3435,South,2021-12-16
2808,Laptop,1889,South,2022-06-28
2809,Phone,4467,East,2021-07-08
2810,Phone,2684,West,2020-10-02
2811,Phone,1634,West,2021-09-25
2812,Phone,1474,West,2021-10-01
2813,Tablet,1787,South,2022-06-29
2814,Laptop,1924,East,2022-05-25
2815,Tablet,4742,West,2022-04-01
2816,Monitor,4618,East,2021-08-20
2817,Tablet,2931,West,2022-09-12
2818,Monitor,2650,West,2020-11-19
2819,Headphones,3268,North,2021-01-01
2820,Phone,2076,East,2020-04-22
2821,Tablet,4703,West,2022-11-20
2822,Phone,2284,East,2022-01-08
2823,Monitor,4373,West,2021-04-19
2824,Tablet,4095,North,2020-03-19
2825,Tablet,1798,South,2022-04-20
2826,Monitor,2416,North,2021-01-16
2827,Phone,3974,East,2020-05-08
2828,Headphones,3653,South,2020-02-27
2829,Monitor,1538,South,2020-01-17
2830,Monitor,1395,South,2022-03-12
2831,Tablet,893,West,2021-02-19
2832,Headphones,1593,West,2021-08-24
2833,Phone,2629,North,2021-10-19
2834,Monitor,3782,West,2022-12-07
2835,Tablet,3759,North,2021-12-21
2836,Phone,1097,West,2022-04-23
2837,Tablet,4776,East,2021-12-10
2838,Headphones,3028,West,2022-01-16
2839,Laptop,2100,North,2022-11-21
2840,Laptop,1473,South,2022-03-13
2841,Headphones,4593,East,2022-07-08
2842,Monitor,4580,South,2022-05-09
2843,Headphones,2368,East,2022-07-18
2844,Laptop,815,East,2022-08-28
2845,Laptop,2170,North,2021-11-12
2846,Phone,3174,East,2020-12-25
2847,Headphones,1404,West,2021-08-18
2848,Laptop,1573,South,2022-05-15
2849,Headphones,606,North,2021-01-07
2850,Tablet,1730,North,2020-01-30
2851,Laptop,4131,West,2021-01-03
2852,Tablet,1494,North,2020-08-05
2853,Headphones,1675,North,2021-02-03
2854,Monitor,4479,West,2020-02-23
2855,Monitor,813,South,2020-03-05
2856,Monitor,3679,North,2021-04-05
2857,Headphones,4284,West,2022-09-12
2858,Laptop,2959,South,2020-08-14
2859,Laptop,2723,North,2020-08-11
2860,Laptop,1684,South,2021-07-16
2861,Headphones,1194,East,2021-05-23
2862,Phone,4867,North,2021-10-02
2863,Laptop,1364,East,2021-04-19
2864,Headphones,591,South,2020-04-07
2865,Tablet,4833,West,2020-03-21
2866,Tablet,3487,South,2020-08-19
2867,Headphones,3957,South,2022-08-05
2868,Tablet,3487,South,2020-10-19
2869,Phone,1835,East,2022-09-04
2870,Tablet,2826,South,2022-04-18
2871,Monitor,3997,West,2021-01-12
2872,Monitor,4222,West,2022-06-09
2873,Laptop,3109,East,2022-05-12
2874,Phone,1728,South,2021-05-11
2875,Headphones,2188,West,2022-04-29
2876,Tablet,2643,South,2020-07-17
2877,Tablet,4496,South,2022-12-24
2878,Phone,1575,East,2021-09-28
2879,Tablet,1051,West,2021-08-20
2880,Tablet,4807,North,2020-05-18
2881,Headphones,1814,South,2020-04-13
2882,Phone,4859,South,2021-01-10
2883,Tablet,3079,North,2022-11-10
2884,Headphones,3160,South,2020-07-13
2885,Headphones,751,West,2021-01-05
2886,Phone,802,North,2020-01-03
2887,Phone,3014,North,2021-01-10
